Date,Open,High,Low,Close,Adj. close,Volume
16-Sep-08,10905.62,11093.22,10742.7,11059.02,11059.02,"49,47,60,000"
15-Sep-08,11416.37,11416.45,10917.51,10917.51,10917.51,"43,29,70,000"
12-Sep-08,11429.32,11459.93,11280.4,11421.99,11421.99,"23,88,90,000"
11-Sep-08,11264.44,11445.68,11098.67,11433.71,11433.71,"24,78,20,000"
10-Sep-08,11233.91,11380.63,11215.26,11268.92,11268.92,"21,42,60,000"
9-Sep-08,11514.73,11577.5,11230.73,11230.73,11230.73,"25,73,00,000"
8-Sep-08,11224.87,11570.66,11224.79,11510.74,11510.74,"27,30,00,000"
5-Sep-08,11185.63,11245.15,11037.85,11220.96,11220.96,"19,83,00,000"
4-Sep-08,11532.48,11532.48,11176.02,11188.23,11188.23,"22,92,00,000"
3-Sep-08,11506.01,11554.38,11416.53,11532.88,11532.88,"17,42,50,000"
2-Sep-08,11545.63,11790.17,11471.9,11516.92,11516.92,"17,70,90,000"
29-Aug-08,11713.23,11713.23,11543.39,11543.96,11543.96,"16,69,10,000"
28-Aug-08,11499.87,11715.18,11499.79,11715.18,11715.18,"14,91,50,000"
27-Aug-08,11412.46,11554.46,11381.77,11502.51,11502.51,"12,05,80,000"
26-Aug-08,11383.56,11436.24,11340.41,11412.87,11412.87,"11,98,00,000"
25-Aug-08,11626.19,11626.27,11362.63,11386.25,11386.25,"14,86,10,000"
22-Aug-08,11426.79,11632.13,11426.79,11628.06,11628.06,"13,87,90,000"
21-Aug-08,11415.23,11476.21,11315.57,11430.21,11430.21,"13,00,20,000"
20-Aug-08,11345.94,11454.15,11290.58,11417.43,11417.43,"14,48,80,000"
19-Aug-08,11478.09,11478.17,11318.5,11348.55,11348.55,"17,15,80,000"
18-Aug-08,11659.65,11690.43,11434.12,11479.39,11479.39,"15,62,90,000"
15-Aug-08,11611.21,11709.89,11599.73,11659.9,11659.9,"21,50,40,000"
14-Aug-08,11532.07,11718.28,11450.89,11615.93,11615.93,"15,97,90,000"
13-Aug-08,11632.81,11633.78,11453.34,11532.96,11532.96,"18,25,50,000"
12-Aug-08,11781.7,11782.35,11601.52,11642.47,11642.47,"17,35,90,000"
11-Aug-08,11729.67,11867.11,11675.53,11782.35,11782.35,"18,31,90,000"
8-Aug-08,11432.09,11759.96,11388.04,11734.32,11734.32,"21,28,30,000"
7-Aug-08,11655.42,11655.58,11416.7,11431.43,11431.43,"22,96,10,000"
6-Aug-08,11603.64,11685.46,11521.32,11656.07,11656.07,"18,00,60,000"
5-Aug-08,11286.02,11615.93,11286.02,11615.77,11615.77,"23,49,90,000"
4-Aug-08,11326.32,11382.17,11221.53,11284.15,11284.15,"17,02,50,000"
1-Aug-08,11379.89,11425.73,11267.05,11326.32,11326.32,"18,97,00,000"
31-Jul-08,11577.99,11578.89,11363.69,11378.02,11378.02,"22,02,00,000"
30-Jul-08,11397.56,11586.62,11397.56,11583.69,11583.69,"20,85,20,000"
29-Jul-08,11133.44,11398.38,11128.06,11397.56,11397.56,"20,69,30,000"
28-Jul-08,11369.47,11369.55,11125.13,11131.08,11131.08,"19,75,50,000"
25-Jul-08,11341.14,11443.81,11325.1,11370.69,11370.69,"19,09,20,000"
24-Jul-08,11630.34,11634.49,11345.37,11349.28,11349.28,"24,11,40,000"
23-Jul-08,11603.39,11698.17,11558.29,11632.38,11632.38,"26,45,20,000"
22-Jul-08,11457.9,11616.66,11387.39,11602.5,11602.5,"27,36,90,000"
21-Jul-08,11495.02,11559.67,11423.94,11467.34,11467.34,"21,28,50,000"
18-Jul-08,11436.56,11510.82,11381.93,11496.57,11496.57,"37,86,10,000"
17-Jul-08,11238.39,11446.66,11209.56,11446.66,11446.66,"33,52,60,000"
16-Jul-08,10961.89,11244.17,10918.33,11239.28,11239.28,"30,75,90,000"
15-Jul-08,11050.8,11123.67,10827.71,10962.54,10962.54,"33,13,90,000"
14-Jul-08,11103.64,11239.04,11003.65,11055.19,11055.19,"20,53,60,000"
11-Jul-08,11226.17,11241.07,10977.68,11100.54,11100.54,"27,50,10,000"
10-Jul-08,11148.01,11270.3,11086.95,11229.02,11229.02,"24,80,10,000"
9-Jul-08,11381.93,11418.24,11141.99,11147.44,11147.44,"22,71,00,000"
8-Jul-08,11225.03,11391.13,11174.88,11384.21,11384.21,"27,15,00,000"
7-Jul-08,11289.19,11399.11,11120.74,11231.96,11231.96,"24,82,40,000"
3-Jul-08,11216,11337.48,11157.21,11288.54,11288.54,"17,69,10,000"
2-Jul-08,11382.34,11434.12,11214.37,11215.51,11215.51,"23,06,90,000"
1-Jul-08,11344.64,11407.9,11183.43,11382.26,11382.26,"29,95,90,000"
30-Jun-08,11345.7,11437.3,11287.56,11350.01,11350.01,"28,22,10,000"
27-Jun-08,11452.85,11485.25,11297.99,11346.51,11346.51,"33,82,50,000"
26-Jun-08,11808.57,11808.73,11453.42,11453.42,11453.42,"30,25,50,000"
25-Jun-08,11805.31,11924.19,11789.36,11811.83,11811.83,"23,61,60,000"
24-Jun-08,11842.36,11904.32,11725.52,11807.43,11807.43,"22,52,70,000"
23-Jun-08,11843.83,11986.96,11731.06,11842.36,11842.36,"18,28,70,000"
20-Jun-08,12062.19,12062.19,11818.83,11842.69,11842.69,"42,97,00,000"
19-Jun-08,12029.06,12114.79,11978.33,12063.09,12063.09,"23,09,20,000"
18-Jun-08,12158.68,12158.68,11993.64,12029.06,12029.06,"21,29,00,000"
17-Jun-08,12269.65,12322.82,12150.29,12160.3,12160.3,"17,46,90,000"
16-Jun-08,12306.86,12319.72,12212.25,12269.08,12269.08,"22,21,40,000"
13-Jun-08,12144.59,12310.28,12144.59,12307.35,12307.35,"24,79,80,000"
12-Jun-08,12089.63,12269.24,12076.93,12141.58,12141.58,"26,09,60,000"
11-Jun-08,12286.34,12286.67,12079.13,12083.77,12083.77,"24,71,20,000"
10-Jun-08,12277.71,12369.23,12206.96,12289.76,12289.76,"24,07,60,000"
9-Jun-08,12210.13,12331.86,12195.32,12280.32,12280.32,"26,63,50,000"
6-Jun-08,12602.74,12603.07,12192.06,12209.81,12209.81,"30,78,20,000"
5-Jun-08,12388.81,12610.96,12388.81,12604.45,12604.45,"23,61,60,000"
4-Jun-08,12391.86,12496.16,12338.78,12390.48,12390.48,"23,85,90,000"
3-Jun-08,12503.2,12554.05,12342.12,12402.85,12402.85,"22,74,60,000"
2-Jun-08,12637.67,12638.08,12427.77,12503.82,12503.82,"19,90,90,000"
30-May-08,12647.36,12689.7,12617.4,12638.32,12638.32,"21,02,30,000"
29-May-08,12593.87,12726.66,12554.7,12646.22,12646.22,"20,64,20,000"
28-May-08,12542.9,12601.93,12495.27,12594.03,12594.03,"21,36,80,000"
27-May-08,12479.63,12572.53,12442.59,12548.35,12548.35,"20,15,30,000"
23-May-08,12620.9,12621.96,12460.09,12479.63,12479.63,"19,02,10,000"
22-May-08,12597.69,12669.34,12591.34,12625.62,12625.62,"21,63,60,000"
21-May-08,12824.94,12862.47,12573.67,12601.19,12601.19,"26,58,10,000"
20-May-08,13026.04,13026.04,12781.78,12828.68,12828.68,"26,52,20,000"
19-May-08,12985.41,13136.69,12963.76,13028.16,13028.16,"19,37,70,000"
16-May-08,12992.74,13001.94,12893.49,12986.8,12986.8,"24,92,60,000"
15-May-08,12891.29,12999.5,12854.98,12992.66,12992.66,"21,77,80,000"
14-May-08,12825.12,12993.15,12825.12,12898.38,12898.38,"20,68,20,000"
13-May-08,12872.08,12891.37,12780.97,12832.18,12832.18,"23,67,10,000"
12-May-08,12745.55,12904.16,12740.5,12876.31,12876.31,"19,81,10,000"
9-May-08,12860.68,12861.41,12715.02,12745.88,12745.88,"18,02,40,000"
8-May-08,12814.35,12909.86,12794.81,12866.78,12866.78,"19,55,70,000"
7-May-08,13010.82,13036.71,12796.19,12814.35,12814.35,"23,50,00,000"
6-May-08,12968.89,13046.15,12863.2,13020.83,13020.83,"19,93,70,000"
5-May-08,13056.57,13058.45,12939.74,12969.54,12969.54,"19,78,10,000"
2-May-08,13012.53,13132.46,12981.83,13058.2,13058.2,"20,54,10,000"
1-May-08,12818.34,13029.05,12793.1,13010,13010,"24,54,80,000"
30-Apr-08,12831.45,13010,12808.98,12820.13,12820.13,"25,50,70,000"
29-Apr-08,12870.37,12889.83,12804.66,12831.94,12831.94,"21,80,20,000"
28-Apr-08,12890.76,12938.76,12857.5,12871.75,12871.75,"22,23,00,000"
25-Apr-08,12848.38,12909.2,12742.78,12891.86,12891.86,"24,07,60,000"
24-Apr-08,12764.68,12942.26,12706.63,12848.95,12848.95,"24,99,20,000"
23-Apr-08,12721.45,12837.39,12703.05,12763.22,12763.22,"24,41,20,000"
22-Apr-08,12825.02,12825.26,12656.56,12720.23,12720.23,"21,49,50,000"
21-Apr-08,12850.91,12850.91,12751.17,12825.02,12825.02,"19,24,00,000"
18-Apr-08,12626.76,12893.98,12626.76,12849.36,12849.36,"30,40,30,000"
17-Apr-08,12617.4,12656.56,12563.25,12620.49,12620.49,"21,70,00,000"
16-Apr-08,12371.51,12625.78,12371.51,12619.27,12619.27,"26,94,90,000"
15-Apr-08,12302.06,12387.79,12269.81,12362.47,12362.47,"20,89,50,000"
14-Apr-08,12324.77,12367.6,12280.4,12302.06,12302.06,"21,60,10,000"
11-Apr-08,12579.78,12580.27,12302.06,12325.42,12325.42,"28,68,50,000"
10-Apr-08,12526.78,12649.31,12497.22,12581.98,12581.98,"22,73,30,000"
9-Apr-08,12574.65,12621.55,12468.97,12527.26,12527.26,"19,49,50,000"
8-Apr-08,12602.66,12607.3,12525.8,12576.44,12576.44,"19,72,00,000"
7-Apr-08,12612.59,12733.66,12583.28,12612.43,12612.43,"19,80,70,000"
4-Apr-08,12626.03,12688.48,12528.16,12609.42,12609.42,"18,12,60,000"
3-Apr-08,12605.83,12675.12,12527.75,12626.03,12626.03,"18,38,70,000"
2-Apr-08,12651.67,12696.29,12555.17,12608.92,12608.92,"23,27,60,000"
1-Apr-08,12266.64,12659.82,12266.47,12654.36,12654.36,"29,55,30,000"
31-Mar-08,12215.92,12326.47,12176.11,12262.89,12262.89,"27,36,10,000"
28-Mar-08,12303.92,12382.16,12196.87,12216.4,12216.4,"20,90,00,000"
27-Mar-08,12421.88,12476.76,12293.34,12302.46,12302.46,"23,53,90,000"
26-Mar-08,12531.79,12531.95,12376.7,12422.86,12422.86,"23,50,20,000"
25-Mar-08,12547.34,12571.84,12449.08,12532.6,12532.6,"23,76,50,000"
24-Mar-08,12361.97,12622.07,12361.97,12548.64,12548.64,"26,43,20,000"
20-Mar-08,12102.43,12378.74,12097.87,12361.32,12361.32,"50,26,50,000"
19-Mar-08,12391.52,12461.53,12095.1,12099.66,12099.66,"32,84,60,000"
18-Mar-08,11975.92,12392.66,11975.84,12392.66,12392.66,"36,77,80,000"
17-Mar-08,11946.45,12076.22,11756.6,11972.25,11972.25,"38,28,90,000"
14-Mar-08,12146.39,12193.61,11832.72,11951.09,11951.09,"38,08,10,000"
13-Mar-08,12096.49,12215.35,11875.78,12145.74,12145.74,"33,62,60,000"
12-Mar-08,12148.61,12303.35,12092.25,12110.24,12110.24,"28,81,30,000"
11-Mar-08,11741.33,12160.8,11741.01,12156.81,12156.81,"37,23,30,000"
10-Mar-08,11893.04,11926.5,11731.6,11740.15,11740.15,"31,20,20,000"
7-Mar-08,12039.09,12094.21,11819.69,11893.69,11893.69,"30,75,80,000"
6-Mar-08,12254.59,12254.59,12026.07,12040.39,12040.39,"28,31,00,000"
5-Mar-08,12204.93,12349.67,12140.53,12254.99,12254.99,"30,45,70,000"
4-Mar-08,12259.14,12259.23,12032.42,12213.8,12213.8,"34,77,20,000"
3-Mar-08,12264.36,12281.37,12161.05,12258.9,12258.9,"25,97,30,000"
29-Feb-08,12579.58,12580.15,12223.57,12266.39,12266.39,"35,18,70,000"
28-Feb-08,12689.28,12689.44,12536.43,12582.18,12582.18,"24,72,70,000"
27-Feb-08,12683.54,12756.56,12609.37,12694.28,12694.28,"26,37,20,000"
26-Feb-08,12569.48,12734.18,12512.41,12684.92,12684.92,"29,17,60,000"
25-Feb-08,12380.77,12584.62,12341.04,12570.22,12570.22,"28,86,00,000"
22-Feb-08,12281.09,12397.79,12155.26,12381.02,12381.02,"30,70,90,000"
21-Feb-08,12426.85,12503.46,12247.34,12284.3,12284.3,"29,34,20,000"
20-Feb-08,12333.31,12464.06,12227.72,12427.26,12427.26,"29,79,90,000"
19-Feb-08,12349.59,12505.25,12304.08,12337.22,12337.22,"25,75,50,000"
15-Feb-08,12376.66,12376.66,12278.62,12348.21,12348.21,"28,98,00,000"
14-Feb-08,12551.51,12557.61,12361.46,12376.98,12376.98,"23,37,90,000"
13-Feb-08,12368.12,12573.13,12367.8,12552.24,12552.24,"23,63,00,000"
12-Feb-08,12241.56,12469.41,12241.56,12373.41,12373.41,"25,69,70,000"
11-Feb-08,12181.89,12252.12,12069.47,12240.01,12240.01,"26,81,00,000"
8-Feb-08,12248.47,12281.88,12103.37,12182.13,12182.13,"26,22,00,000"
7-Feb-08,12196.2,12332.52,12120.44,12247,12247,"32,62,00,000"
6-Feb-08,12257.25,12390.32,12178.15,12200.1,12200.1,"29,63,60,000"
5-Feb-08,12631.85,12631.93,12264.07,12265.13,12265.13,"33,43,80,000"
4-Feb-08,12743.11,12749.78,12621.83,12635.16,12635.16,"23,74,10,000"
1-Feb-08,12638.17,12767.74,12602.32,12743.19,12743.19,"37,95,80,000"
31-Jan-08,12438.28,12702.38,12249.93,12650.36,12650.36,"39,43,30,000"
30-Jan-08,12480.14,12681.41,12406.17,12442.83,12442.83,"33,46,80,000"
29-Jan-08,12385.19,12503.15,12346.99,12480.3,12480.3,"28,50,90,000"
28-Jan-08,12205.71,12386.01,12112.14,12383.89,12383.89,"27,89,90,000"
25-Jan-08,12391.7,12486.89,12183.68,12207.17,12207.17,"39,36,60,000"
24-Jan-08,12272.69,12399.18,12241.8,12378.61,12378.61,"38,79,00,000"
23-Jan-08,11969.08,12276.67,11644.81,12270.17,12270.17,"53,65,20,000"
22-Jan-08,12092.72,12092.72,11634.82,11971.19,11971.19,"50,65,00,000"
18-Jan-08,12159.94,12341.54,12022.48,12099.3,12099.3,"48,33,00,000"
17-Jan-08,12467.05,12517.61,12125.56,12159.21,12159.21,"43,98,30,000"
16-Jan-08,12476.81,12613.13,12392.27,12466.16,12466.16,"50,00,40,000"
15-Jan-08,12777.5,12777.5,12488.76,12501.11,12501.11,"33,97,00,000"
14-Jan-08,12613.78,12794.57,12613.7,12778.15,12778.15,"24,53,70,000"
11-Jan-08,12850.74,12851.14,12543.87,12606.3,12606.3,"30,18,90,000"
10-Jan-08,12733.11,12931.29,12632.15,12853.09,12853.09,"32,53,30,000"
9-Jan-08,12590.21,12738.64,12501.76,12735.31,12735.31,"33,29,00,000"
8-Jan-08,12820.9,12906.42,12565.41,12589.07,12589.07,"32,26,90,000"
7-Jan-08,12801.15,12884.15,12733.84,12827.49,12827.49,"30,67,00,000"
4-Jan-08,13046.56,13046.72,12789.04,12800.18,12800.18,"30,42,10,000"
3-Jan-08,13044.12,13137.93,13023.56,13056.72,13056.72,"20,06,20,000"
2-Jan-08,13261.82,13279.54,12991.37,13043.96,13043.96,"23,95,80,000"
