Date,Price,Open,High,Low,Vol.,Change %
8-Nov-19,0.0028,0.0028,0.0029,0.0027,3.18B,0.0140
7-Nov-19,0.0028,0.0027,0.0028,0.0026,3.33B,0.0094
6-Nov-19,0.0027,0.0026,0.0028,0.0026,2.88B,0.0414
5-Nov-19,0.0026,0.0027,0.0028,0.0026,3.79B,-0.0089
4-Nov-19,0.0027,0.0029,0.0029,0.0026,3.27B,-0.0713
3-Nov-19,0.0029,0.0027,0.0029,0.0027,2.64B,0.0580
2-Nov-19,0.0027,0.0026,0.0027,0.0026,2.82B,0.0190
1-Nov-19,0.0026,0.0026,0.0027,0.0026,2.75B,0.0056
31-Oct-19,0.0026,0.0026,0.0027,0.0026,2.64B,0.0026
30-Oct-19,0.0026,0.0027,0.0028,0.0026,3.00B,-0.0150
29-Oct-19,0.0027,0.0027,0.0028,0.0027,3.13B,-0.0078
28-Oct-19,0.0027,0.0027,0.0028,0.0027,3.47B,0.0044
27-Oct-19,0.0027,0.0027,0.0028,0.0027,4.08B,0.0012
26-Oct-19,0.0027,0.0027,0.0029,0.0026,6.19B,-0.0087
25-Oct-19,0.0027,0.0026,0.0028,0.0025,4.99B,0.0397
24-Oct-19,0.0026,0.0025,0.0026,0.0025,3.19B,0.0176
23-Oct-19,0.0025,0.0026,0.0026,0.0024,3.94B,-0.0118
22-Oct-19,0.0026,0.0027,0.0028,0.0026,1.90B,-0.0463
21-Oct-19,0.0027,0.0028,0.0028,0.0027,1.99B,-0.0343
20-Oct-19,0.0028,0.0028,0.0028,0.0027,3.07B,0.0043
19-Oct-19,0.0028,0.0028,0.0028,0.0027,2.86B,0.0126
18-Oct-19,0.0028,0.0028,0.0029,0.0027,3.70B,-0.0006
17-Oct-19,0.0028,0.0026,0.0028,0.0026,4.51B,0.0663
16-Oct-19,0.0026,0.0025,0.0026,0.0025,3.25B,0.0138
15-Oct-19,0.0025,0.0026,0.0026,0.0025,3.13B,-0.0062
14-Oct-19,0.0026,0.0025,0.0026,0.0025,3.25B,0.0401
13-Oct-19,0.0025,0.0024,0.0026,0.0024,3.93B,0.0344
12-Oct-19,0.0024,0.0024,0.0024,0.0023,2.72B,0.0063
11-Oct-19,0.0024,0.0024,0.0024,0.0024,2.81B,-0.0069
10-Oct-19,0.0024,0.0024,0.0024,0.0024,2.60B,-0.0246
9-Oct-19,0.0024,0.0024,0.0025,0.0024,3.14B,0.0060
8-Oct-19,0.0024,0.0025,0.0025,0.0024,2.86B,-0.0383
7-Oct-19,0.0025,0.0025,0.0025,0.0025,3.25B,0.0059
6-Oct-19,0.0025,0.0024,0.0025,0.0024,2.81B,0.0474
5-Oct-19,0.0024,0.0026,0.0026,0.0024,2.71B,-0.0639
4-Oct-19,0.0026,0.0024,0.0026,0.0023,2.56B,0.0735
3-Oct-19,0.0024,0.0024,0.0026,0.0023,2.34B,-0.0117
2-Oct-19,0.0024,0.0024,0.0025,0.0024,1.93B,-0.0115
1-Oct-19,0.0024,0.0024,0.0025,0.0024,2.67B,0.0108
30-Sep-19,0.0024,0.0023,0.0025,0.0023,3.91B,0.0516
29-Sep-19,0.0023,0.0023,0.0024,0.0022,3.18B,-0.0054
28-Sep-19,0.0023,0.0023,0.0024,0.0023,3.41B,-0.0089
27-Sep-19,0.0023,0.0022,0.0023,0.0022,3.22B,0.0527
26-Sep-19,0.0022,0.0023,0.0023,0.0022,3.26B,-0.0210
25-Sep-19,0.0023,0.0023,0.0023,0.0021,3.83B,0.0038
24-Sep-19,0.0023,0.0026,0.0026,0.0022,5.29B,-0.1273
23-Sep-19,0.0026,0.0026,0.0027,0.0026,2.17B,-0.0248
22-Sep-19,0.0026,0.0027,0.0027,0.0026,2.43B,-0.0120
21-Sep-19,0.0027,0.0027,0.0027,0.0026,2.17B,-0.0162
20-Sep-19,0.0027,0.0027,0.0028,0.0027,2.11B,-0.0051
19-Sep-19,0.0027,0.0027,0.0028,0.0026,3.10B,-0.0025
18-Sep-19,0.0027,0.0026,0.0028,0.0026,2.86B,0.0493
17-Sep-19,0.0026,0.0025,0.0026,0.0025,2.56B,0.0462
16-Sep-19,0.0025,0.0025,0.0025,0.0025,2.37B,-0.0063
15-Sep-19,0.0025,0.0025,0.0025,0.0024,2.19B,0.0169
14-Sep-19,0.0025,0.0025,0.0025,0.0025,2.20B,0.0020
13-Sep-19,0.0025,0.0025,0.0025,0.0024,1.84B,0.0037
12-Sep-19,0.0025,0.0025,0.0025,0.0024,2.03B,0.0005
11-Sep-19,0.0025,0.0025,0.0025,0.0024,2.05B,-0.0073
10-Sep-19,0.0025,0.0025,0.0025,0.0025,2.42B,-0.0012
9-Sep-19,0.0025,0.0026,0.0026,0.0024,3.06B,-0.0383
8-Sep-19,0.0026,0.0025,0.0026,0.0025,2.51B,0.0174
7-Sep-19,0.0025,0.0026,0.0026,0.0025,2.74B,-0.0138
6-Sep-19,0.0026,0.0025,0.0030,0.0025,2.51B,0.0237
5-Sep-19,0.0025,0.0029,0.0029,0.0025,2.40B,-0.1306
4-Sep-19,0.0029,0.0026,0.0030,0.0025,2.56B,0.1015
3-Sep-19,0.0026,0.0026,0.0031,0.0026,2.65B,-0.0053
2-Sep-19,0.0026,0.0026,0.0026,0.0025,2.07B,0.0254
1-Sep-19,0.0026,0.0027,0.0027,0.0024,2.04B,-0.0399
31-Aug-19,0.0027,0.0025,0.0027,0.0024,2.04B,0.0554
30-Aug-19,0.0025,0.0025,0.0026,0.0024,1.89B,0.0173
29-Aug-19,0.0025,0.0026,0.0026,0.0024,2.34B,-0.0325
28-Aug-19,0.0026,0.0027,0.0027,0.0026,2.09B,-0.0363
27-Aug-19,0.0027,0.0027,0.0031,0.0026,1.94B,-0.0141
26-Aug-19,0.0027,0.0027,0.0032,0.0027,2.01B,-0.0018
25-Aug-19,0.0027,0.0027,0.0033,0.0027,1.94B,0.0052
24-Aug-19,0.0027,0.0027,0.0028,0.0027,2.07B,-0.0154
23-Aug-19,0.0027,0.0028,0.0032,0.0027,1.97B,-0.0037
22-Aug-19,0.0028,0.0027,0.0028,0.0026,2.24B,0.0257
21-Aug-19,0.0027,0.0028,0.0028,0.0026,2.45B,-0.0305
20-Aug-19,0.0028,0.0028,0.0028,0.0027,2.04B,-0.0146
19-Aug-19,0.0028,0.0027,0.0029,0.0027,1.95B,0.0241
18-Aug-19,0.0027,0.0027,0.0028,0.0027,2.72B,0.0226
17-Aug-19,0.0027,0.0027,0.0027,0.0027,1.98B,-0.0141
16-Aug-19,0.0027,0.0027,0.0028,0.0026,2.31B,0.0220
15-Aug-19,0.0027,0.0028,0.0028,0.0026,2.94B,-0.0437
14-Aug-19,0.0028,0.0029,0.0029,0.0028,2.69B,-0.0235
13-Aug-19,0.0029,0.0029,0.0029,0.0028,2.24B,-0.0093
12-Aug-19,0.0029,0.0029,0.0029,0.0029,2.34B,-0.0088
11-Aug-19,0.0029,0.0028,0.0029,0.0028,2.21B,0.0368
10-Aug-19,0.0028,0.0029,0.0030,0.0028,2.37B,-0.0327
9-Aug-19,0.0029,0.0029,0.0029,0.0029,2.38B,-0.0113
8-Aug-19,0.0029,0.0030,0.0030,0.0029,2.13B,-0.0092
7-Aug-19,0.0030,0.0030,0.0030,0.0029,2.22B,0.0029
6-Aug-19,0.0030,0.0030,0.0031,0.0029,2.27B,-0.0313
5-Aug-19,0.0030,0.0029,0.0032,0.0029,2.94B,0.0372
4-Aug-19,0.0029,0.0029,0.0030,0.0029,1.82B,0.0056
3-Aug-19,0.0029,0.0029,0.0030,0.0029,1.95B,0.0024
2-Aug-19,0.0029,0.0029,0.0029,0.0029,2.15B,-0.0048
1-Aug-19,0.0029,0.0029,0.0029,0.0029,1.85B,0.0108
31-Jul-19,0.0029,0.0028,0.0029,0.0027,2.25B,0.0460
30-Jul-19,0.0028,0.0028,0.0029,0.0028,1.76B,-0.0240
29-Jul-19,0.0028,0.0029,0.0029,0.0028,2.09B,-0.0107
28-Jul-19,0.0029,0.0029,0.0029,0.0028,2.14B,0.0021
27-Jul-19,0.0029,0.0030,0.0030,0.0028,2.43B,-0.0295
26-Jul-19,0.0030,0.0029,0.0030,0.0029,1.89B,0.0002
25-Jul-19,0.0029,0.0029,0.0030,0.0029,2.25B,0.0162
24-Jul-19,0.0029,0.0029,0.0029,0.0028,3.29B,0.0069
23-Jul-19,0.0029,0.0030,0.0030,0.0029,2.20B,-0.0433
22-Jul-19,0.0030,0.0031,0.0031,0.0029,2.42B,-0.0213
21-Jul-19,0.0031,0.0031,0.0032,0.0029,1.92B,-0.0094
20-Jul-19,0.0031,0.0030,0.0032,0.0030,2.04B,0.0225
19-Jul-19,0.0030,0.0031,0.0032,0.0030,1.87B,-0.0242
18-Jul-19,0.0031,0.0029,0.0031,0.0028,2.88B,0.0747
17-Jul-19,0.0029,0.0028,0.0030,0.0027,3.54B,0.0383
16-Jul-19,0.0028,0.0031,0.0031,0.0028,3.86B,-0.0971
15-Jul-19,0.0031,0.0030,0.0031,0.0029,3.71B,0.0433
14-Jul-19,0.0030,0.0033,0.0033,0.0030,3.08B,-0.0983
13-Jul-19,0.0033,0.0034,0.0034,0.0032,2.07B,-0.0208
12-Jul-19,0.0034,0.0032,0.0034,0.0032,2.17B,0.0344
11-Jul-19,0.0032,0.0034,0.0034,0.0031,3.12B,-0.0452
10-Jul-19,0.0034,0.0035,0.0036,0.0033,3.40B,-0.0274
9-Jul-19,0.0035,0.0035,0.0036,0.0034,2.38B,0.0080
8-Jul-19,0.0035,0.0036,0.0036,0.0034,1.95B,-0.0319
7-Jul-19,0.0036,0.0035,0.0036,0.0035,2.33B,0.0165
6-Jul-19,0.0035,0.0039,0.0039,0.0034,3.75B,-0.0871
5-Jul-19,0.0039,0.0032,0.0044,0.0032,11.99B,0.2130
4-Jul-19,0.0032,0.0033,0.0034,0.0032,2.73B,-0.0488
3-Jul-19,0.0033,0.0032,0.0034,0.0031,2.42B,0.0572
2-Jul-19,0.0032,0.0033,0.0033,0.0030,3.23B,-0.0331
1-Jul-19,0.0033,0.0033,0.0033,0.0031,3.13B,-0.0027
30-Jun-19,0.0033,0.0034,0.0034,0.0033,2.91B,-0.0270
29-Jun-19,0.0034,0.0034,0.0034,0.0033,2.90B,-0.0131
28-Jun-19,0.0034,0.0034,0.0036,0.0033,5.31B,0.0096
27-Jun-19,0.0034,0.0034,0.0036,0.0030,7.29B,-0.0051
26-Jun-19,0.0034,0.0033,0.0035,0.0033,5.40B,0.0151
25-Jun-19,0.0033,0.0033,0.0034,0.0033,2.82B,0.0016
24-Jun-19,0.0033,0.0033,0.0034,0.0032,3.04B,0.0101
23-Jun-19,0.0033,0.0033,0.0034,0.0033,3.24B,0.0000
22-Jun-19,0.0033,0.0033,0.0034,0.0031,4.99B,0.0155
21-Jun-19,0.0033,0.0031,0.0033,0.0031,3.15B,0.0494
20-Jun-19,0.0031,0.0031,0.0032,0.0031,2.57B,-0.0109
19-Jun-19,0.0031,0.0031,0.0031,0.0031,2.55B,0.0115
18-Jun-19,0.0031,0.0032,0.0032,0.0031,3.27B,-0.0268
17-Jun-19,0.0032,0.0032,0.0032,0.0032,3.27B,0.0033
16-Jun-19,0.0032,0.0031,0.0033,0.0031,4.14B,0.0154
15-Jun-19,0.0031,0.0031,0.0032,0.0031,3.61B,0.0085
14-Jun-19,0.0031,0.0031,0.0031,0.0030,2.97B,0.0085
13-Jun-19,0.0031,0.0031,0.0031,0.0030,3.18B,0.0021
12-Jun-19,0.0031,0.0031,0.0031,0.0030,3.15B,0.0051
11-Jun-19,0.0031,0.0031,0.0031,0.0029,2.59B,-0.0055
10-Jun-19,0.0031,0.0030,0.0031,0.0030,2.97B,0.0288
9-Jun-19,0.0030,0.0031,0.0031,0.0029,2.77B,-0.0363
8-Jun-19,0.0031,0.0031,0.0032,0.0029,2.47B,-0.0150
7-Jun-19,0.0031,0.0031,0.0032,0.0031,2.71B,0.0210
6-Jun-19,0.0031,0.0030,0.0031,0.0030,2.88B,0.0179
5-Jun-19,0.0030,0.0030,0.0031,0.0030,3.10B,0.0211
4-Jun-19,0.0030,0.0032,0.0032,0.0029,4.77B,-0.0629
3-Jun-19,0.0032,0.0034,0.0034,0.0032,4.56B,-0.0608
2-Jun-19,0.0034,0.0034,0.0034,0.0033,3.71B,0.0059
1-Jun-19,0.0034,0.0034,0.0034,0.0033,4.83B,-0.0135
31-May-19,0.0034,0.0032,0.0035,0.0031,4.95B,0.0595
30-May-19,0.0032,0.0032,0.0036,0.0031,7.18B,0.0110
29-May-19,0.0032,0.0031,0.0032,0.0030,3.44B,0.0080
28-May-19,0.0031,0.0031,0.0032,0.0031,3.57B,0.0069
27-May-19,0.0031,0.0030,0.0032,0.0030,5.21B,0.0256
26-May-19,0.0030,0.0030,0.0031,0.0029,3.33B,0.0238
25-May-19,0.0030,0.0030,0.0030,0.0029,2.56B,-0.0047
24-May-19,0.0030,0.0029,0.0030,0.0029,3.23B,0.0126
23-May-19,0.0030,0.0029,0.0030,0.0028,2.74B,0.0067
22-May-19,0.0029,0.0030,0.0031,0.0029,2.90B,-0.0330
21-May-19,0.0030,0.0030,0.0031,0.0030,2.48B,0.0191
20-May-19,0.0030,0.0031,0.0031,0.0029,3.05B,-0.0492
19-May-19,0.0031,0.0030,0.0031,0.0030,2.31B,0.0581
18-May-19,0.0030,0.0029,0.0030,0.0029,2.66B,0.0147
17-May-19,0.0029,0.0031,0.0032,0.0027,5.03B,-0.0703
16-May-19,0.0031,0.0033,0.0035,0.0030,6.73B,-0.0597
15-May-19,0.0033,0.0031,0.0034,0.0030,5.25B,0.0848
14-May-19,0.0031,0.0027,0.0032,0.0027,5.07B,0.1268
13-May-19,0.0027,0.0026,0.0028,0.0026,3.57B,0.0380
12-May-19,0.0026,0.0028,0.0028,0.0026,4.09B,-0.0532
11-May-19,0.0028,0.0025,0.0028,0.0025,5.19B,0.1118
10-May-19,0.0025,0.0025,0.0025,0.0025,2.75B,0.0000
9-May-19,0.0025,0.0026,0.0026,0.0025,2.55B,-0.0223
8-May-19,0.0026,0.0026,0.0026,0.0025,2.63B,-0.0011
7-May-19,0.0026,0.0026,0.0027,0.0025,2.76B,-0.0150
6-May-19,0.0026,0.0026,0.0027,0.0025,2.58B,-0.0179
5-May-19,0.0026,0.0027,0.0027,0.0026,2.16B,-0.0181
4-May-19,0.0027,0.0027,0.0028,0.0026,3.16B,-0.0051
3-May-19,0.0027,0.0026,0.0027,0.0026,3.25B,0.0408
2-May-19,0.0026,0.0025,0.0026,0.0025,2.87B,0.0236
1-May-19,0.0025,0.0025,0.0025,0.0025,2.43B,0.0118
30-Apr-19,0.0025,0.0025,0.0025,0.0024,2.62B,0.0201
29-Apr-19,0.0025,0.0025,0.0026,0.0025,2.98B,-0.0341
28-Apr-19,0.0025,0.0025,0.0026,0.0025,2.19B,0.0141
27-Apr-19,0.0025,0.0025,0.0026,0.0024,2.13B,-0.0012
26-Apr-19,0.0025,0.0024,0.0025,0.0024,3.43B,0.0291
25-Apr-19,0.0024,0.0026,0.0026,0.0024,3.43B,-0.0592
24-Apr-19,0.0026,0.0027,0.0028,0.0025,4.59B,-0.0544
23-Apr-19,0.0027,0.0028,0.0029,0.0027,3.38B,-0.0091
22-Apr-19,0.0028,0.0028,0.0028,0.0027,2.85B,-0.0053
21-Apr-19,0.0028,0.0029,0.0029,0.0027,3.50B,-0.0487
20-Apr-19,0.0029,0.0029,0.0029,0.0028,2.84B,0.0143
19-Apr-19,0.0029,0.0030,0.0030,0.0029,3.13B,-0.0215
18-Apr-19,0.0030,0.0028,0.0030,0.0028,4.60B,0.0500
17-Apr-19,0.0028,0.0028,0.0029,0.0028,2.46B,-0.0010
16-Apr-19,0.0028,0.0028,0.0028,0.0027,2.61B,0.0136
15-Apr-19,0.0028,0.0029,0.0030,0.0027,3.44B,-0.0362
14-Apr-19,0.0029,0.0029,0.0029,0.0028,2.60B,0.0045
13-Apr-19,0.0029,0.0028,0.0029,0.0028,3.92B,0.0100
12-Apr-19,0.0028,0.0028,0.0029,0.0027,4.28B,0.0257
11-Apr-19,0.0028,0.0030,0.0030,0.0026,5.55B,-0.0663
10-Apr-19,0.0030,0.0029,0.0031,0.0028,1.31B,0.0370
9-Apr-19,0.0029,0.0030,0.0030,0.0027,1.87B,-0.0433
8-Apr-19,0.0030,0.0034,0.0034,0.0029,2.13B,-0.1236
7-Apr-19,0.0034,0.0034,0.0036,0.0032,2.25B,0.0129
6-Apr-19,0.0034,0.0036,0.0036,0.0033,1.47B,-0.0520
5-Apr-19,0.0036,0.0037,0.0037,0.0033,2.15B,-0.0277
4-Apr-19,0.0037,0.0031,0.0042,0.0031,9.37B,0.1620
3-Apr-19,0.0031,0.0028,0.0037,0.0028,286.51M,0.1241
2-Apr-19,0.0028,0.0025,0.0029,0.0024,372.43M,0.1399
1-Apr-19,0.0025,0.0021,0.0026,0.0021,488.96M,0.1815
31-Mar-19,0.0021,0.0021,0.0021,0.0021,421.39M,-0.0036
30-Mar-19,0.0021,0.0021,0.0021,0.0021,289.35M,-0.0029
29-Mar-19,0.0021,0.0021,0.0021,0.0020,385.48M,0.0154
28-Mar-19,0.0021,0.0021,0.0021,0.0020,482.80M,-0.0049
27-Mar-19,0.0021,0.0020,0.0021,0.0019,386.73M,0.0213
26-Mar-19,0.0020,0.0020,0.0020,0.0020,470.14M,0.0006
25-Mar-19,0.0020,0.0020,0.0021,0.0020,387.30M,0.0033
24-Mar-19,0.0020,0.0020,0.0020,0.0020,245.35M,-0.0028
23-Mar-19,0.0020,0.0020,0.0020,0.0020,232.01M,-0.0013
22-Mar-19,0.0020,0.0020,0.0020,0.0020,174.53M,0.0041
21-Mar-19,0.0020,0.0020,0.0020,0.0020,331.44M,-0.0128
20-Mar-19,0.0020,0.0021,0.0021,0.0020,219.27M,-0.0036
19-Mar-19,0.0021,0.0021,0.0021,0.0020,248.18M,-0.0051
18-Mar-19,0.0021,0.0021,0.0021,0.0020,343.09M,0.0048
17-Mar-19,0.0021,0.0021,0.0021,0.0020,422.87M,-0.0010
16-Mar-19,0.0021,0.0020,0.0021,0.0020,383.69M,0.0091
15-Mar-19,0.0020,0.0020,0.0020,0.0020,400.94M,0.0058
14-Mar-19,0.0020,0.0020,0.0020,0.0020,338.49M,0.0078
13-Mar-19,0.0020,0.0020,0.0021,0.0020,239.80M,0.0059
12-Mar-19,0.0020,0.0019,0.0020,0.0019,347.03M,0.0345
11-Mar-19,0.0019,0.0020,0.0020,0.0019,515.79M,-0.0155
10-Mar-19,0.0020,0.0020,0.0020,0.0019,346.39M,-0.0095
9-Mar-19,0.0020,0.0019,0.0020,0.0019,403.65M,0.0149
8-Mar-19,0.0019,0.0020,0.0020,0.0019,353.34M,-0.0013
7-Mar-19,0.0020,0.0019,0.0020,0.0019,301.84M,0.0066
6-Mar-19,0.0019,0.0019,0.0020,0.0019,376.15M,-0.0044
5-Mar-19,0.0019,0.0019,0.0020,0.0019,514.18M,0.0204
4-Mar-19,0.0019,0.0020,0.0020,0.0019,204.78M,-0.0260
3-Mar-19,0.0020,0.0020,0.0020,0.0020,247.18M,-0.0101
2-Mar-19,0.0020,0.0020,0.0020,0.0020,467.24M,0.0079
1-Mar-19,0.0020,0.0019,0.0020,0.0019,407.59M,0.0190
28-Feb-19,0.0019,0.0020,0.0020,0.0019,320.67M,-0.0125
27-Feb-19,0.0020,0.0020,0.0020,0.0019,468.38M,-0.0027
26-Feb-19,0.0020,0.0020,0.0020,0.0020,352.00M,-0.0158
25-Feb-19,0.0020,0.0019,0.0020,0.0019,335.38M,0.0374
24-Feb-19,0.0019,0.0021,0.0021,0.0019,680.98M,-0.0740
23-Feb-19,0.0021,0.0020,0.0021,0.0020,415.37M,0.0126
22-Feb-19,0.0020,0.0020,0.0020,0.0020,471.40M,0.0114
21-Feb-19,0.0020,0.0021,0.0021,0.0020,356.05M,-0.0152
20-Feb-19,0.0021,0.0021,0.0021,0.0020,502.37M,-0.0060
19-Feb-19,0.0021,0.0021,0.0021,0.0020,741.97M,0.0026
18-Feb-19,0.0021,0.0020,0.0021,0.0020,760.88M,0.0164
17-Feb-19,0.0020,0.0019,0.0020,0.0019,1.20B,0.0485
16-Feb-19,0.0019,0.0019,0.0019,0.0019,471.52M,0.0223
15-Feb-19,0.0019,0.0019,0.0019,0.0019,370.37M,0.0000
14-Feb-19,0.0019,0.0019,0.0019,0.0019,401.46M,0.0015
13-Feb-19,0.0019,0.0019,0.0019,0.0019,422.38M,0.0051
12-Feb-19,0.0019,0.0019,0.0019,0.0019,305.58M,0.0088
11-Feb-19,0.0019,0.0019,0.0019,0.0019,370.20M,-0.0197
10-Feb-19,0.0019,0.0019,0.0019,0.0019,310.01M,-0.0048
9-Feb-19,0.0019,0.0019,0.0019,0.0019,312.62M,-0.0150
8-Feb-19,0.0019,0.0018,0.0020,0.0018,509.73M,0.0657
7-Feb-19,0.0018,0.0018,0.0018,0.0018,317.79M,0.0068
6-Feb-19,0.0018,0.0019,0.0019,0.0018,367.55M,-0.0270
5-Feb-19,0.0019,0.0019,0.0019,0.0019,359.09M,-0.0094
4-Feb-19,0.0019,0.0019,0.0019,0.0019,276.55M,-0.0039
3-Feb-19,0.0019,0.0019,0.0019,0.0018,552.21M,-0.0241
2-Feb-19,0.0019,0.0019,0.0019,0.0019,426.38M,0.0094
1-Feb-19,0.0019,0.0019,0.0019,0.0018,589.88M,0.0085
31-Jan-19,0.0019,0.0019,0.0019,0.0019,557.02M,-0.0154
30-Jan-19,0.0019,0.0019,0.0019,0.0019,514.14M,0.0236
29-Jan-19,0.0019,0.0019,0.0019,0.0018,449.96M,-0.0067
28-Jan-19,0.0019,0.0020,0.0020,0.0019,708.23M,-0.0517
27-Jan-19,0.0020,0.0020,0.0020,0.0020,318.79M,-0.0083
26-Jan-19,0.0020,0.0020,0.0020,0.0020,352.45M,0.0026
25-Jan-19,0.0020,0.0020,0.0020,0.0020,322.29M,0.0000
24-Jan-19,0.0020,0.0020,0.0020,0.0020,423.85M,0.0048
23-Jan-19,0.0020,0.0020,0.0020,0.0020,609.79M,-0.0122
22-Jan-19,0.0020,0.0020,0.0020,0.0020,842.72M,-0.0058
21-Jan-19,0.0020,0.0020,0.0020,0.0020,580.88M,0.0020
20-Jan-19,0.0020,0.0021,0.0021,0.0020,565.92M,-0.0313
19-Jan-19,0.0021,0.0020,0.0021,0.0020,978.04M,0.0255
18-Jan-19,0.0020,0.0021,0.0021,0.0020,376.20M,-0.0101
17-Jan-19,0.0021,0.0021,0.0021,0.0020,416.45M,-0.0017
16-Jan-19,0.0021,0.0020,0.0021,0.0020,354.12M,0.0117
15-Jan-19,0.0020,0.0021,0.0021,0.0020,439.71M,-0.0184
14-Jan-19,0.0021,0.0021,0.0021,0.0020,384.45M,0.0134
13-Jan-19,0.0021,0.0021,0.0021,0.0020,642.01M,-0.0147
12-Jan-19,0.0021,0.0021,0.0021,0.0021,406.53M,0.0080
11-Jan-19,0.0021,0.0021,0.0021,0.0020,573.91M,-0.0060
10-Jan-19,0.0021,0.0022,0.0022,0.0020,861.91M,-0.0613
9-Jan-19,0.0022,0.0022,0.0022,0.0022,515.53M,-0.0035
8-Jan-19,0.0022,0.0022,0.0022,0.0022,553.73M,-0.0030
7-Jan-19,0.0022,0.0023,0.0023,0.0022,340.57M,-0.0120
6-Jan-19,0.0023,0.0022,0.0023,0.0022,477.48M,0.0036
5-Jan-19,0.0022,0.0022,0.0023,0.0022,409.37M,0.0025
4-Jan-19,0.0022,0.0023,0.0023,0.0022,542.08M,-0.0218
3-Jan-19,0.0023,0.0024,0.0024,0.0023,538.78M,-0.0241
2-Jan-19,0.0024,0.0023,0.0024,0.0023,301.97M,0.0013
1-Jan-19,0.0023,0.0023,0.0024,0.0023,303.80M,0.0084
31-Dec-18,0.0023,0.0023,0.0024,0.0023,600.30M,-0.0023
30-Dec-18,0.0023,0.0023,0.0024,0.0023,365.26M,0.0086
29-Dec-18,0.0023,0.0024,0.0024,0.0023,450.02M,-0.0271
28-Dec-18,0.0024,0.0023,0.0024,0.0022,603.38M,0.0341
27-Dec-18,0.0023,0.0024,0.0024,0.0023,646.90M,-0.0392
26-Dec-18,0.0024,0.0024,0.0024,0.0024,605.04M,0.0056
25-Dec-18,0.0024,0.0025,0.0025,0.0023,668.91M,-0.0508
24-Dec-18,0.0025,0.0025,0.0026,0.0025,1.17B,0.0065
23-Dec-18,0.0025,0.0024,0.0026,0.0024,934.40M,0.0180
22-Dec-18,0.0024,0.0025,0.0025,0.0023,1.06B,-0.0079
21-Dec-18,0.0025,0.0027,0.0027,0.0024,1.30B,-0.0703
20-Dec-18,0.0027,0.0026,0.0027,0.0025,1.10B,0.0088
19-Dec-18,0.0026,0.0025,0.0028,0.0025,1.67B,0.0441
18-Dec-18,0.0025,0.0025,0.0027,0.0025,1.66B,-0.0048
17-Dec-18,0.0025,0.0021,0.0029,0.0021,1.74B,0.2002
16-Dec-18,0.0021,0.0021,0.0021,0.0021,678.68M,0.0215
15-Dec-18,0.0021,0.0021,0.0021,0.0021,316.54M,-0.0047
14-Dec-18,0.0021,0.0021,0.0021,0.0020,533.57M,0.0086
13-Dec-18,0.0021,0.0021,0.0021,0.0021,467.50M,-0.0120
12-Dec-18,0.0021,0.0021,0.0021,0.0021,536.14M,-0.0027
11-Dec-18,0.0021,0.0021,0.0021,0.0020,383.70M,0.0115
10-Dec-18,0.0021,0.0021,0.0021,0.0021,390.78M,-0.0136
9-Dec-18,0.0021,0.0021,0.0021,0.0021,526.71M,-0.0066
8-Dec-18,0.0021,0.0021,0.0021,0.0021,569.72M,-0.0085
7-Dec-18,0.0021,0.0021,0.0022,0.0020,896.51M,0.0059
6-Dec-18,0.0021,0.0022,0.0022,0.0021,941.33M,-0.0391
5-Dec-18,0.0022,0.0022,0.0022,0.0022,715.33M,-0.0025
4-Dec-18,0.0022,0.0022,0.0022,0.0021,754.27M,0.0210
3-Dec-18,0.0022,0.0022,0.0022,0.0021,594.03M,-0.0247
2-Dec-18,0.0022,0.0022,0.0022,0.0022,631.95M,-0.0083
1-Dec-18,0.0022,0.0022,0.0022,0.0022,662.05M,0.0208
30-Nov-18,0.0022,0.0022,0.0022,0.0021,679.60M,-0.0187
29-Nov-18,0.0022,0.0022,0.0023,0.0022,816.32M,-0.0040
28-Nov-18,0.0022,0.0021,0.0023,0.0021,1.31B,0.0755
27-Nov-18,0.0021,0.0021,0.0021,0.0020,1.00B,-0.0229
26-Nov-18,0.0021,0.0023,0.0023,0.0021,1.08B,-0.0593
25-Nov-18,0.0023,0.0023,0.0023,0.0021,907.74M,0.0024
24-Nov-18,0.0023,0.0024,0.0024,0.0023,933.40M,-0.0543
23-Nov-18,0.0024,0.0024,0.0024,0.0023,936.92M,0.0013
22-Nov-18,0.0024,0.0025,0.0025,0.0023,1.39B,-0.0378
21-Nov-18,0.0025,0.0023,0.0026,0.0022,2.47B,0.0630
20-Nov-18,0.0023,0.0024,0.0025,0.0022,2.14B,-0.0434
19-Nov-18,0.0024,0.0026,0.0028,0.0024,1.82B,-0.0768
18-Nov-18,0.0026,0.0026,0.0027,0.0026,789.91M,0.0136
17-Nov-18,0.0026,0.0028,0.0028,0.0026,986.08M,-0.0575
16-Nov-18,0.0028,0.0029,0.0029,0.0027,1.79B,-0.0318
15-Nov-18,0.0029,0.0028,0.0029,0.0025,2.70B,0.0294
14-Nov-18,0.0028,0.0030,0.0030,0.0026,1.46B,-0.0664
13-Nov-18,0.0030,0.0031,0.0031,0.0030,663.89M,-0.0378
12-Nov-18,0.0031,0.0032,0.0032,0.0030,1.00B,-0.0273
11-Nov-18,0.0032,0.0033,0.0033,0.0031,870.20M,-0.0371
10-Nov-18,0.0033,0.0031,0.0034,0.0031,1.73B,0.0524
